Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T059_001,SE_T061_001,SE_T062_001,SE_T063_001,SE_T064_001,SE_T065_001,SE_T065_002,SE_T065_003,SE_T065_004,SE_T065_005,SE_T065_006,SE_T065_007,SE_T066_001,SE_T066_002,SE_T066_003,SE_T066_004,SE_T066_005,SE_T066_006,SE_T066_007,SE_T066_008,SE_T066_009,SE_T066_010,SE_T066_011,SE_T066_012,SE_T066_013,SE_T066_014,SE_T066_015,SE_T066_016,SE_T066_017,SE_T066_018,SE_T067_001,SE_T067_002,SE_T067_003,SE_T074_001,SE_T074_002,SE_T074_003,SE_T075_001,SE_T075_002,SE_T075_003,SE_T076_001,SE_T076_002,SE_T076_003,SE_T077_001,SE_T077_002,SE_T077_003,SE_T078_001,SE_T078_002,SE_T078_003,SE_T079_001,SE_T079_002,SE_T079_003,SE_T080_001,SE_T080_002,SE_T080_003,SE_T081_001,SE_T081_002,SE_T081_003,SE_T082_001,SE_T082_002,SE_T082_003,SE_T083_001,SE_T084_001,SE_T085_001,SE_T086_001,SE_T087_001,SE_T088_001,SE_T089_001,SE_T090_001,SE_T091_001,SE_T092_001
"55025000503","14000US55025000503","Census Tract 5.03, Dane County, Wisconsin","Census Tract 5.03, Dane County, Wisconsin","wi","140","00","ACSSF","0009259",,,,,"55","025",,,,"000503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6895,6895,5284.72,1.30470488666357,2656,87,54,79,228,171,155,110,89,144,282,349,406,270,60,102,70,56506,56506,63576,27167,,43894,,4202,22175,23683,64082,68837.7635542169,71341,80592.627824019,40057,46634.4969199179,29611,33688,46154,11053,26089,38060,11659,35153,21360,14300,35285,48722,56150,39977,21893,14433,39423,53796,63382,32837,20795,11731,30494,38708,54063,56506,83581,34738,2656,2457,199,2656,2398,258,2656,259,2397,2656,892,1764,2656,389,2267,2656,111,2545,2656,74,2582,2656,311,2345,2656,225,2431,27144,32435,13529,,15504,,7819,6691,6993,35707
"55025000504","14000US55025000504","Census Tract 5.04, Dane County, Wisconsin","Census Tract 5.04, Dane County, Wisconsin","wi","140","00","ACSSF","0009260",,,,,"55","025",,,,"000504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6678,6678,3480.855,1.91849421696162,3054,113,46,29,65,55,285,110,102,162,358,436,704,306,102,139,42,67052,67052,68646,36719,117946,92024,,50179,56250,85347,68420,72379.5677799607,81705,82806.9375,54344,57296.5612104539,37182,40508,51846,24879,34425,46724,20571,42630,10000,31300,31111,48017,52986,48886,,32058,34637,60129,55724,37966,10000,30492,25731,43147,51808,67052,81732,50439,3054,2923,131,3054,2758,296,3054,454,2600,3054,965,2089,3054,258,2796,3054,24,3030,3054,88,2966,3054,412,2642,3054,265,2789,32907,35422,17037,76165,46485,,39336,11932,27421,36320
"55025000600","14000US55025000600","Census Tract 6, Dane County, Wisconsin","Census Tract 6, Dane County, Wisconsin","wi","140","00","ACSSF","0009261",,,,,"55","025",,,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4547,4547,3739.841,1.21582725479809,1781,227,58,124,55,65,93,78,133,179,169,279,199,71,19,15,17,47083,47083,48919,24559,,65682,,61667,29205,47989,50223,50799.3823694554,48974,58370.2031602709,42524,41473.9664804469,22083,26561,31047,17688,16427,27637,8073,26329,7145,21170,28777,38029,41892,29217,6777,22683,30556,37794,50521,22060,16014,18417,27978,38143,25446,47083,58523,39543,1781,1528,253,1781,1513,268,1781,168,1613,1781,335,1446,1781,235,1546,1781,121,1660,1781,22,1759,1781,122,1659,1781,398,1383,20475,26289,9046,,12886,,17567,8231,16372,30180
"55025000700","14000US55025000700","Census Tract 7, Dane County, Wisconsin","Census Tract 7, Dane County, Wisconsin","wi","140","00","ACSSF","0009262",,,,,"55","025",,,,"000700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3214,3214,3621.964,0.887363956898642,1312,4,0,31,88,13,27,17,7,36,124,183,184,93,116,151,238,95227,95227,96307,60238,,,,,,68750,97415,122210.670731707,118636,141004.22832981,62237,73119.3989071038,46856,73750,95242,21250,38409,58480,19067,53519,5469,17273,31452,42500,82917,79786,2499,20078,38846,70208,104464,40833,,16917,30887,20962,55469,95227,101250,35441,1312,1170,142,1312,1170,142,1312,295,1017,1312,805,507,1312,278,1034,1312,17,1295,1312,0,1312,1312,232,1080,1312,147,1165,50148,51958,11261,,,,,,14610,53774
"55025000800","14000US55025000800","Census Tract 8, Dane County, Wisconsin","Census Tract 8, Dane County, Wisconsin","wi","140","00","ACSSF","0009263",,,,,"55","025",,,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622,3622,4910.243,0.737641641582895,1808,168,56,64,31,42,69,108,55,24,170,188,269,206,105,118,135,66774,66774,71848,2499,,21979,,,76635,28583,75382,85109.4579646018,97557,116307.101947308,42670,55566.3101604278,39291,48494,55109,25580,35299,46838,18877,45335,28125,9954,38285,48384,54783,52675,28125,8796,35521,50868,81010,39965,,16406,38837,44224,39659,66774,87045,33750,1808,1517,291,1808,1507,301,1808,245,1563,1808,953,855,1808,357,1451,1808,20,1788,1808,30,1778,1808,346,1462,1808,179,1629,42684,44854,,,17197,,,20004,15372,45854
"55025000901","14000US55025000901","Census Tract 9.01, Dane County, Wisconsin","Census Tract 9.01, Dane County, Wisconsin","wi","140","00","ACSSF","0009264",,,,,"55","025",,,,"000901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,2041,8193.637,0.249095748706172,797,22,0,33,15,26,0,16,10,12,52,64,129,153,93,99,73,103854,103854,104618,,,,,,,,104618,127719.698870765,115972,156221.206225681,76161,73948.0565371025,46389,70385,101058,32961,27727,75536,11917,62054,,34342,29167,44663,95517,91250,,33947,70288,92375,100109,43381,,43250,21625,38438,70000,103854,107171,22333,797,698,99,797,698,99,797,154,643,797,452,345,797,113,684,797,0,797,797,0,797,797,155,642,797,84,713,50057,50748,,,36837,,,,,51474
"55025000902","14000US55025000902","Census Tract 9.02, Dane County, Wisconsin","Census Tract 9.02, Dane County, Wisconsin","wi","140","00","ACSSF","0009265",,,,,"55","025",,,,"000902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5710,5710,10964.6,0.520766891584054,2319,659,174,63,113,146,62,96,85,38,44,94,222,72,130,197,124,30230,30230,36076,3984,,5000,,,26845,17500,37813,64059.5084087969,124773,130215.700483092,13076,26584.6411804158,11801,15133,52941,6980,10408,47313,6815,51445,,24118,49188,53839,52422,66086,,,31833,76026,65750,38889,,23015,82721,37188,39205,30230,127583,13947,2319,2060,259,2319,2009,310,2319,294,2025,2319,925,1394,2319,219,2100,2319,0,2319,2319,11,2308,2319,138,2181,2319,136,2183,26996,28931,7424,,11526,,,20197,16668,29244
"55025001000","14000US55025001000","Census Tract 10, Dane County, Wisconsin","Census Tract 10, Dane County, Wisconsin","wi","140","00","ACSSF","0009266",,,,,"55","025",,,,"001000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2503,2503,4124.875,0.606806286361172,876,35,0,17,15,32,13,54,32,32,28,184,149,108,55,62,60,74333,74333,76719,,,,,,54152,37311,78245,92465.1826484018,95125,114018.058252427,61823,61718.0055401662,23255,20688,76250,7205,23924,44728,10968,43862,,30893,36371,26098,65000,55956,,,37679,11798,74868,40625,,30804,14762,36667,52750,74333,91897,43235,876,788,88,876,779,97,876,179,697,876,470,406,876,126,750,876,0,876,876,0,876,876,147,729,876,48,828,33538,34647,,,,,,19573,17929,35475
"55025001101","14000US55025001101","Census Tract 11.01, Dane County, Wisconsin","Census Tract 11.01, Dane County, Wisconsin","wi","140","00","ACSSF","0009267",,,,,"55","025",,,,"001101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4079,4079,15797.95,0.258198107481579,1214,389,225,165,71,76,31,28,0,56,82,41,38,12,0,0,0,14855,14855,17572,,,3021,,,7895,20658,17407,22107.413509061,14500,16364.5833333333,14663,22179.6740994854,5438,5633,26458,4848,5361,17176,5127,21000,,,25288,16635,20875,20750,,,25288,16442,20875,,,,,,,14855,,14855,1214,1181,33,1214,1163,51,1214,69,1145,1214,259,955,1214,10,1204,1214,42,1172,1214,0,1214,1214,0,1214,1214,112,1102,7471,7768,,,4396,,,3924,13366,7661
"55025001102","14000US55025001102","Census Tract 11.02, Dane County, Wisconsin","Census Tract 11.02, Dane County, Wisconsin","wi","140","00","ACSSF","0009268",,,,,"55","025",,,,"001102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699,3699,8949.313,0.413327783758071,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3739,4915,6270,4730,2850,,2824,2499,,,2499,,,,,,,,,2499,,,2499,,,,,,25,25,0,25,25,0,25,0,25,25,0,25,25,0,25,25,0,25,25,0,25,25,0,25,25,25,0,3793,3642,11895,,2533,,,5069,9247,3571
"55025001200","14000US55025001200","Census Tract 12, Dane County, Wisconsin","Census Tract 12, Dane County, Wisconsin","wi","140","00","ACSSF","0009269",,,,,"55","025",,,,"001200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6130,6130,8728.317,0.70231174816254,2515,402,253,200,83,144,126,158,108,157,182,144,307,100,38,59,54,36695,36695,40291,3661,,19100,,,17833,51600,39412,50887.9125248509,80313,104818.957345972,27208,31983.4218916047,13002,15272,26462,9224,10437,39667,8227,33792,2499,18684,22250,34446,45548,31683,2499,19704,21333,35500,34500,35929,,,28264,29821,45632,36695,79712,28493,2515,2133,382,2515,2119,396,2515,215,2300,2515,880,1635,2515,235,2280,2515,156,2359,2515,24,2491,2515,172,2343,2515,352,2163,21861,23346,7712,,13244,,23502,19086,18461,23641
"55025001300","14000US55025001300","Census Tract 13, Dane County, Wisconsin","Census Tract 13, Dane County, Wisconsin","wi","140","00","ACSSF","0009270",,,,,"55","025",,,,"001300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392,2392,4190.304,0.570841640965132,1244,116,66,72,95,29,43,87,59,38,102,150,245,83,18,32,9,50664,50664,51934,18594,70833,110500,,,,80972,51055,56768.6495176849,80399,83088.5010266941,35313,39264.9933949802,30342,31993,42981,22413,27102,52500,11375,35664,20917,29265,26771,43889,45230,38043,21694,29240,31354,44306,46172,32917,2499,30104,17708,34375,42171,50664,74410,30625,1244,1029,215,1244,1008,236,1244,204,1040,1244,513,731,1244,299,945,1244,10,1234,1244,9,1235,1244,164,1080,1244,111,1133,30147,32714,11134,20631,27757,,,26297,31861,32764
"55025001401","14000US55025001401","Census Tract 14.01, Dane County, Wisconsin","Census Tract 14.01, Dane County, Wisconsin","wi","140","00","ACSSF","0009271",,,,,"55","025",,,,"001401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5521,5521,3467.269,1.59231973275552,2390,409,42,193,444,249,229,179,56,162,151,177,60,17,22,0,0,27175,27175,27959,25100,6589,29906,,22240,10852,21906,29541,32969.7071129707,28859,34943.6660268714,24087,28070.7715133531,20934,22708,30625,11933,19496,24650,9148,24045,26373,21659,22885,37404,28047,25542,28846,25640,16995,37768,28125,22668,25298,21371,24201,37115,27250,27175,36291,23525,2390,2051,339,2390,2014,376,2390,136,2254,2390,326,2064,2390,261,2129,2390,144,2246,2390,101,2289,2390,137,2253,2390,264,2126,15392,20895,11285,9181,12223,,6242,10786,13287,22929
"55025001402","14000US55025001402","Census Tract 14.02, Dane County, Wisconsin","Census Tract 14.02, Dane County, Wisconsin","wi","140","00","ACSSF","0009272",,,,,"55","025",,,,"001402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5652,5652,1788.378,3.16040537639557,2168,231,133,139,123,127,128,113,198,132,171,125,248,72,44,66,118,43457,43457,45169,31279,,30795,,43448,78333,43817,45126,70539.6217712177,42717,70767.3047473201,44022,66958.5846867749,24093,27715,34390,18861,19188,27430,11882,25151,18033,22031,25583,35607,54911,28205,18167,25110,31478,33188,78571,23117,12214,17500,21157,40076,48438,43457,74292,31942,2168,1982,186,2168,1936,232,2168,249,1919,2168,493,1675,2168,256,1912,2168,59,2109,2168,9,2159,2168,217,1951,2168,346,1822,27255,34083,10843,,14883,,20769,7605,11420,38934
"55025001403","14000US55025001403","Census Tract 14.03, Dane County, Wisconsin","Census Tract 14.03, Dane County, Wisconsin","wi","140","00","ACSSF","0009273",,,,,"55","025",,,,"001403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7280,7280,1698.324,4.28657893395645,2893,144,72,220,129,185,111,93,198,186,172,266,334,251,128,144,260,53281,53281,62744,26458,,82045,,44050,27609,26302,69754,93332.7687521604,66797,107914.820846906,41672,64392.0076117983,27365,30974,47097,20414,26665,40197,18799,32803,16978,17253,24625,47313,65293,35987,16827,22588,22101,53889,71071,29824,,16680,25758,29279,62014,53281,102903,37759,2893,2687,206,2893,2656,237,2893,293,2600,2893,973,1920,2893,337,2556,2893,27,2866,2893,80,2813,2893,247,2646,2893,422,2471,37722,41149,17194,,63123,,15632,9380,13368,45146
"55025001501","14000US55025001501","Census Tract 15.01, Dane County, Wisconsin","Census Tract 15.01, Dane County, Wisconsin","wi","140","00","ACSSF","0009274",,,,,"55","025",,,,"001501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,2048,4871.537,0.420401175603902,934,96,94,15,66,24,74,44,8,37,23,182,124,65,27,25,30,57250,57250,65227,13750,,,,,,65813,65227,68427.1948608137,67031,75369.6202531646,32411,57432.0209973753,29063,30268,43077,11894,27460,33988,14631,31268,25909,16429,40069,46827,65903,33546,30104,11488,43558,50817,91406,27063,,17201,31607,30000,65278,57250,76458,30094,934,777,157,934,777,157,934,59,875,934,192,742,934,181,753,934,16,918,934,40,894,934,107,827,934,182,752,31849,39326,8941,,,,15803,,16974,39326
"55025001502","14000US55025001502","Census Tract 15.02, Dane County, Wisconsin","Census Tract 15.02, Dane County, Wisconsin","wi","140","00","ACSSF","0009275",,,,,"55","025",,,,"001502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5869,5869,1566.014,3.7477320358241,2376,158,106,154,244,57,271,169,86,43,396,305,178,148,19,29,13,41368,41368,42216,19901,250001,36437,,,54766,53245,40795,49539.3518518519,53738,57302.4166666667,30841,37839.5408163265,22077,24680,33045,13393,19039,37450,12013,32044,17163,20833,29152,41495,57042,32141,16607,27650,31886,45547,55750,31458,21776,19563,20096,37061,60361,41368,57334,31568,2376,2166,210,2376,2154,222,2376,212,2164,2376,499,1877,2376,293,2083,2376,190,2186,2376,71,2305,2376,233,2143,2376,409,1967,20361,23301,12724,,9103,,29122,23233,21621,25114
"55025001603","14000US55025001603","Census Tract 16.03, Dane County, Wisconsin","Census Tract 16.03, Dane County, Wisconsin","wi","140","00","ACSSF","0009276",,,,,"55","025",,,,"001603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,39184.19,0.0678590016633282,1123,748,84,57,0,101,14,0,56,14,49,0,0,0,0,0,0,6250,6250,7494,,,2499,,,,57679,7418,12258.5930543188,12981,21385.7142857143,5806,11395.2516619183,4829,5473,36250,5338,4377,28750,4234,28958,12344,,27321,49107,,45357,,,,57643,,28542,,,,,,6250,,6250,1123,894,229,1123,879,244,1123,71,1052,1123,224,899,1123,26,1097,1123,13,1110,1123,0,1123,1123,0,1123,1123,31,1092,5753,6450,5302,,1516,,11545,,13856,6318
"55025001604","14000US55025001604","Census Tract 16.04, Dane County, Wisconsin","Census Tract 16.04, Dane County, Wisconsin","wi","140","00","ACSSF","0009277",,,,,"55","025",,,,"001604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4548,4548,42966.34,0.105850297375895,1684,828,185,233,128,65,42,47,12,0,60,59,25,0,0,0,0,10246,10246,12190,2499,,3836,,,5667,12045,12296,16023.8717339667,4920,7074.72527472528,10660,16360.326428123,4558,4911,24091,4461,4306,31063,3993,19962,2499,32898,4097,16818,19545,13646,2499,25208,4097,11505,21250,34211,,50352,,33194,19167,10246,,10167,1684,1473,211,1684,1473,211,1684,78,1606,1684,288,1396,1684,11,1673,1684,33,1651,1684,24,1660,1684,33,1651,1684,170,1514,7396,7505,5893,,7733,,,3751,7971,7483
"55025001605","14000US55025001605","Census Tract 16.05, Dane County, Wisconsin","Census Tract 16.05, Dane County, Wisconsin","wi","140","00","ACSSF","0009278",,,,,"55","025",,,,"001605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368,2368,17349.47,0.136488277165763,1315,350,94,279,81,77,101,78,40,20,64,51,30,24,14,12,0,18721,18721,21875,18750,,7813,,,16702,,21167,27657.0342205323,31442,36874.7826086957,18574,26491.1666666667,7183,15673,40721,7439,6329,29135,5795,30538,,18571,10469,35721,32175,31019,,20167,12266,38917,31731,28462,,18393,5288,29808,36528,18721,66250,17920,1315,1218,97,1315,1192,123,1315,115,1200,1315,300,1015,1315,65,1250,1315,13,1302,1315,13,1302,1315,40,1275,1315,13,1302,15695,16678,12334,,9420,,,10947,,16105
"55025001606","14000US55025001606","Census Tract 16.06, Dane County, Wisconsin","Census Tract 16.06, Dane County, Wisconsin","wi","140","00","ACSSF","0009279",,,,,"55","025",,,,"001606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5762,5762,35390.44,0.162812337354459,1004,286,130,158,137,123,96,11,0,11,38,8,6,0,0,0,0,16463,16463,17194,,,2499,,,,23281,16820,18867.828685259,22656,23474.7572815534,16233,18341.1764705882,4137,4247,17212,3825,4062,24620,3945,15357,13190,3873,17393,26250,24896,13707,13190,3848,30729,27798,,20682,,42596,16643,4432,33125,16463,,16463,1004,914,90,1004,914,90,1004,140,864,1004,268,736,1004,18,986,1004,0,1004,1004,0,1004,1004,13,991,1004,147,857,5709,6005,2176,,3449,,,3420,7038,5941
"55025001704","14000US55025001704","Census Tract 17.04, Dane County, Wisconsin","Census Tract 17.04, Dane County, Wisconsin","wi","140","00","ACSSF","0009280",,,,,"55","025",,,,"001704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128,2128,13057.1,0.16297643077883,1418,377,100,97,136,85,46,13,47,20,66,38,148,39,39,101,66,24936,24936,26708,34028,,5301,,,,105000,26708,57856.7700987306,109712,170321.256038647,20812,38399.8348472337,21576,25786,44342,13889,16800,49643,14569,25672,,25426,17381,17596,81068,30982,,25028,30714,21157,95804,17500,,,16607,11250,21923,24936,101161,20525,1418,952,466,1418,912,506,1418,108,1310,1418,503,915,1418,389,1029,1418,71,1347,1418,26,1392,1418,250,1168,1418,151,1267,39938,47191,9981,,12406,,,3144,67215,46563
"55025001705","14000US55025001705","Census Tract 17.05, Dane County, Wisconsin","Census Tract 17.05, Dane County, Wisconsin","wi","140","00","ACSSF","0009281",,,,,"55","025",,,,"001705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417,3417,12706.81,0.268910898428873,2028,456,228,219,115,80,117,170,42,44,199,84,44,96,60,14,60,24913,24913,28565,17100,,9265,,11675,,11415,29236,43000.1479289941,69196,104896.855345912,24337,37455.6982343499,15187,20859,31101,12351,10945,34157,7964,21647,10542,30903,14018,30588,41765,22051,,37940,20048,31356,40515,20722,2499,8462,4444,22042,49018,24913,72401,22815,2028,1901,127,2028,1777,251,2028,338,1690,2028,469,1559,2028,86,1942,2028,22,2006,2028,8,2020,2028,42,1986,2028,216,1812,27191,28618,11585,,11920,,20360,,26171,28558
"55025001802","14000US55025001802","Census Tract 18.02, Dane County, Wisconsin","Census Tract 18.02, Dane County, Wisconsin","wi","140","00","ACSSF","0009282",,,,,"55","025",,,,"001802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681,2681,9764.345,0.274570384109888,1313,95,52,45,116,51,107,105,88,42,73,42,138,125,67,98,69,44858,44858,43884,100949,,,,,31250,,43884,72378.0654988576,112727,105622.826086957,36814,58811.8518518519,26291,36818,57019,15528,21386,32396,12333,37015,26518,23824,27109,42195,42736,49615,9844,100972,30714,47321,64286,26402,,21500,25859,38393,26845,44858,82784,35610,1313,1220,93,1313,1203,110,1313,192,1121,1313,416,897,1313,90,1223,1313,31,1282,1313,13,1300,1313,43,1270,1313,130,1183,36771,36204,,,,,,20874,11945,36632
"55025001804","14000US55025001804","Census Tract 18.04, Dane County, Wisconsin","Census Tract 18.04, Dane County, Wisconsin","wi","140","00","ACSSF","0009283",,,,,"55","025",,,,"001804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3332,3332,10397.82,0.320451677768391,1876,169,148,174,87,114,304,85,148,67,107,182,153,14,46,61,17,34000,34000,33353,40156,,125272,,68125,38854,50368,33050,46796.1620469083,70987,81178.1305114638,30782,31570.8938120703,24625,30408,33314,18056,18930,36161,12806,26582,16250,24025,26497,30551,31488,31438,20000,24760,29808,34783,31488,24000,16250,23229,25255,25931,32500,34000,47917,33088,1876,1709,167,1876,1682,194,1876,132,1744,1876,405,1471,1876,170,1706,1876,40,1836,1876,76,1800,1876,106,1770,1876,151,1725,26658,27692,15087,,,,35319,14549,20675,28592
"55025001900","14000US55025001900","Census Tract 19, Dane County, Wisconsin","Census Tract 19, Dane County, Wisconsin","wi","140","00","ACSSF","0009284",,,,,"55","025",,,,"001900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5663,5663,6830.12,0.829121602107809,3198,302,225,122,149,248,131,111,131,206,282,376,370,179,231,75,60,49508,49508,49877,,,,,,4938,30855,50188,60932.4577861163,85174,92044.8339483395,39156,43777.1050141911,33464,38661,51632,16586,30168,44342,20013,36942,16319,31136,34688,35848,42003,42327,,43594,41045,48556,42888,33152,16319,28438,28571,28468,41341,49508,76820,33191,3198,2881,317,3198,2791,407,3198,485,2713,3198,1157,2041,3198,367,2831,3198,101,3097,3198,27,3171,3198,253,2945,3198,275,2923,34851,35930,10861,,36914,,,14977,16713,36107
"55025002000","14000US55025002000","Census Tract 20, Dane County, Wisconsin","Census Tract 20, Dane County, Wisconsin","wi","140","00","ACSSF","0009285",,,,,"55","025",,,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6130,6130,6091.461,1.0063266702394,2883,172,115,117,285,224,224,162,167,83,268,348,342,174,62,88,52,43996,43996,50598,23750,,9395,,31667,10809,39327,50824,57845.4387790496,57500,69593.6447166922,40017,47011.2872542803,28529,27426,37148,16047,30217,37011,17110,30658,12237,25148,28204,36314,47473,29697,17679,26516,27405,35694,49946,31259,12171,21264,29229,36673,42346,43996,63750,29289,2883,2495,388,2883,2479,404,2883,269,2614,2883,1027,1856,2883,433,2450,2883,90,2793,2883,83,2800,2883,339,2544,2883,182,2701,27690,31611,7877,,9017,,12183,14141,19588,31699
"55025002100","14000US55025002100","Census Tract 21, Dane County, Wisconsin","Census Tract 21, Dane County, Wisconsin","wi","140","00","ACSSF","0009286",,,,,"55","025",,,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276,5276,4396.759,1.19997467169732,2549,272,96,162,248,154,100,175,144,130,330,218,311,134,60,15,0,41534,41534,42060,11250,,115789,,53207,,52717,42315,47565.7905060808,58750,58851.8315018315,33464,38370.8991077557,24534,24551,40375,15600,24507,42338,11506,27053,16786,20072,23114,37264,43603,25897,17703,22123,26646,35313,34412,31250,,9931,20538,41549,44393,41534,55784,23949,2549,2360,189,2549,2285,264,2549,275,2274,2549,775,1774,2549,226,2323,2549,85,2464,2549,60,2489,2549,237,2312,2549,170,2379,23845,25996,7986,,47920,,16253,490,14759,26454
"55025002200","14000US55025002200","Census Tract 22, Dane County, Wisconsin","Census Tract 22, Dane County, Wisconsin","wi","140","00","ACSSF","0009287",,,,,"55","025",,,,"002200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951,3951,5434.73,0.726991013085775,2169,151,99,206,142,130,211,154,168,59,182,208,242,139,16,15,47,39701,39701,42658,29273,,35455,,,,30825,43477,51047.4412171508,50134,62419.8388721047,32015,37205.1870748299,30142,31720,43245,17652,28406,36422,17160,31304,19667,26224,30392,38664,55453,31986,21419,30280,26296,44196,56724,30696,4565,18971,30933,35417,54505,39701,58477,29179,2169,1617,552,2169,1601,568,2169,212,1957,2169,692,1477,2169,747,1422,2169,63,2106,2169,57,2112,2169,522,1647,2169,278,1891,28568,32786,12274,,11116,,,,12667,33625
"55025002301","14000US55025002301","Census Tract 23.01, Dane County, Wisconsin","Census Tract 23.01, Dane County, Wisconsin","wi","140","00","ACSSF","0009288",,,,,"55","025",,,,"002301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314,3314,3694.819,0.896931568794913,1248,204,40,71,72,76,90,45,113,22,112,80,223,72,14,0,14,41083,41083,50250,21603,,19063,,,2499,28669,53281,50726.6826923077,36875,50398.1026785714,40750,47382.1022727273,28629,29943,43583,13704,27205,41618,14602,31545,30395,21343,29798,45389,50769,30281,35917,20417,12015,47805,35909,32268,30033,21699,31591,45184,52115,41083,58824,20577,1248,916,332,1248,911,337,1248,58,1190,1248,356,892,1248,261,987,1248,92,1156,1248,81,1167,1248,197,1051,1248,169,1079,19306,27287,7281,,6060,,9791,,5858,30056
"55025002302","14000US55025002302","Census Tract 23.02, Dane County, Wisconsin","Census Tract 23.02, Dane County, Wisconsin","wi","140","00","ACSSF","0009289",,,,,"55","025",,,,"002302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922,1922,1526.908,1.25875293630704,585,25,6,40,24,38,3,0,29,42,61,28,79,114,63,26,7,73542,73542,85066,20625,,,,,,13750,85658,75814.358974359,100244,82361.7760617761,56750,67826.9938650307,12132,26379,64375,7668,9076,47024,7388,42961,2499,19318,36477,51129,54844,48182,2499,40938,50978,75278,93864,20972,8889,7176,2499,46429,43875,73542,100463,44181,585,516,69,585,495,90,585,91,494,585,184,401,585,86,499,585,36,549,585,10,575,585,145,440,585,26,559,25193,29824,3900,,,,,1998,5877,30376
